issuer_name,source_file,source_effective_date,plan_year_demo,plan_group,therapeutic_category,therapeutic_subcategory,drug_name_display,tier,requirements_limits,prior_auth,step_therapy,quantity_limit,age_limit,specialty_flag,non_formulary,medical_benefit,notes
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),BYDUREON BCISE,T2,PA; QL (4 pens per 1 Month),True,False,QL (4 pens per 1 Month),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),BYETTA 10 MCG PEN SUBCUTANEOUS SOLUTION PEN-INJECTOR,T2,PA; QL (2.4 ML per 1 Month); AG (Min 18 Years),True,False,QL (2.4 ML per 1 Month),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),BYETTA 5 MCG PEN SUBCUTANEOUS SOLUTION PEN-INJECTOR,T2,PA; QL (1.2 ML per 1 Month); AG (Min 18 Years),True,False,QL (1.2 ML per 1 Month),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),OZEMPIC (0.25 OR 0.5 MG/DOSE),T2,PA; QL (2 pens per 28 days),True,False,QL (2 pens per 28 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),OZEMPIC (1 MG/DOSE) SUBCUTANEOUS SOLUTION PEN-INJECTOR 4 MG/3ML,T2,PA; QL (1 pen per 28 days),True,False,QL (1 pen per 28 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),OZEMPIC (2 MG/DOSE),T2,PA; QL (1 pen per 28 days),True,False,QL (1 pen per 28 days),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),RYBELSUS,T2,PA; QL (1 tab per 1 day),True,False,QL (1 tab per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),TRULICITY,T2,PA; QL (4 pens per 1 Month); AG (Min 18 Years),True,False,QL (4 pens per 1 Month),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Incretin Mimetic Agents (Glp-1 Receptor Agonists),VICTOZA SUBCUTANEOUS SOLUTION PEN- INJECTOR,T2,PA; QL (3 pens per 1 Month); AG (Min 10 Years),True,False,QL (3 pens per 1 Month),AG (Min 10 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Insulin-Incretin Mimetic Combinations,SOLIQUA,T2,QL (0.5 ML per 1 day); AG (Min 18 Years),False,False,QL (0.5 ML per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Meglitinide Analogues,nateglinide,T1b,AI (Max #270 Mail Order); QL (3 EA per 1 Day),False,False,QL (3 EA per 1 Day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Meglitinide Analogues,repaglinide,T1b,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Progesterone Receptor Antagonists,KORLYM,SP,"PA; SP; AI (Optum Specialty Pharmacy is preferred pharmacy - some medications may be available at Retail, 30 day supply max)",True,False,,,True,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sglt2 Inhibitor - Dpp-4 Inhibitor - Biguanide Comb,TRIJARDY XR,T2,QL (1 EA per 1 day),False,False,QL (1 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sglt2 Inhibitor - Dpp-4 Inhibitor Combinations,GLYXAMBI,T2,QL (1 EA per 1 day); AG (Min 18 Years),False,False,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sglt2 Inhibitor - Dpp-4 Inhibitor Combinations,QTERN,T3,"ST (Step Therapy required: at least one of each type of drug in BOTH categories for 3 months each in the last 12 months - Farxiga or Xigduo XR AND Glyxambi, Jardiance, Synjardy/XR, or Trijardy); QL (1 EA per 1 day); AG (Min 18 Years)",False,True,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 (Sglt2) Inhibitors,FARXIGA,T2,QL (1 EA per 1 day),False,False,QL (1 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 (Sglt2) Inhibitors,INVOKANA,T3,"ST (Step Therapy required: at least one of each type of drug in BOTH categories for 3 months each in the last 12 months - Farxiga or Xigduo XR AND Glyxambi, Jardiance, Synjardy/XR, or Trijardy); QL (1 EA per 1 day); AG (Min 18 Years)",False,True,QL (1 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 (Sglt2) Inhibitors,JARDIANCE,T2,QL (1 EA per 1 day),False,False,QL (1 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 (Sglt2) Inhibitors,STEGLATRO,T3,"ST (Step Therapy required: at least one of each type of drug in BOTH categories for 3 months each in the last 12 months - Farxiga or Xigduo XR AND Glyxambi, Jardiance, Synjardy/XR, or Trijardy); QL (1 EA per 1 day)",False,True,QL (1 EA per 1 day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 Inhibitor- Biguanide Comb,INVOKAMET,T3,"ST (Step Therapy required: at least one of each type of drug in BOTH categories for 3 months each in the last 12 months - Farxiga or Xigduo XR AND Glyxambi, Jardiance, Synjardy/XR, or Trijardy); QL (2 EA per 1 day); AG (Min 18 Years)",False,True,QL (2 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 Inhibitor- Biguanide Comb,INVOKAMET XR,T3,"ST (Step Therapy required: at least one of each type of drug in BOTH categories for 3 months each in the last 12 months - Farxiga or Xigduo XR AND Glyxambi, Jardiance, Synjardy/XR, or Trijardy); QL (2 EA per 1 day); AG (Min 18 Years)",False,True,QL (2 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 Inhibitor- Biguanide Comb,SEGLUROMET,T3,"ST (Step Therapy required: at least one of each type of drug in BOTH categories for 3 months each in the last 12 months - Farxiga or Xigduo XR AND Glyxambi, Jardiance, Synjardy/XR, or Trijardy); QL (2 EA per 1 day); AG (Min 18 Years)",False,True,QL (2 EA per 1 day),AG (Min 18 Years),False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 Inhibitor- Biguanide Comb,SYNJARDY,T2,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 Inhibitor- Biguanide Comb,SYNJARDY XR,T2,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sodium-Glucose Co-Transporter 2 Inhibitor- Biguanide Comb,XIGDUO XR,T2,,False,False,,,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,"glipizide-metformin hcl oral tablet 2.5-500 mg, 5-500 mg",T1b,AI (Max #360 Mail Order); QL (4 EA per 1 Day),False,False,QL (4 EA per 1 Day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,glyburide-metformin oral tablet 1.25-250 mg,T1a,AI (Max #270 Mail Order); QL (3 EA per 1 Day),False,False,QL (3 EA per 1 Day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,,"glyburide-metformin oral tablet 2.5-500 mg, 5-500 mg",T1a,AI (Max #360 Mail Order); QL (4 EA per 1 Day),False,False,QL (4 EA per 1 Day),,False,False,False,
Blue Cross Blue Shield of Arizona,BCBSAZ_2023_7_Tier_Exchange_Member.pdf,2023-01-01,2026_demo_proxy,full,,Sulfonylureas,"glimepiride oral tablet 1 mg, 2 mg",T1b,AI (Max #270 Mail Order); QL (3 EA per 1 Day),False,False,QL (3 EA per 1 Day),,False,False,False,
